Method,Project,Recall,Precision,F1,MCC,AUC,GMean
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hive-0.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.5.3,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,wicket-1.3.0-incubating-beta-1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,activemq-5.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.3.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,lucene-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,derby-10.5.1.1,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,camel-2.9.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hbase-0.95.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hbase-0.95.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hbase-0.95.0,0.0,0.0,0.0,0.0,0.5,0.0
PLC,hbase-0.95.0,0.0,0.0,0.0,0.0,0.5,0.0
