Method,Project,Recall,Precision,F1,MCC,AUC,GMean
RFF,lucene,0.08968609865470852,0.8,0.16129032258064516,0.2024886938082522,0.5399410885430406,0.2980047368376912
RFF,lucene,0.11210762331838565,0.78125,0.19607843137254904,0.22152347532622532,0.5491910665611537,0.33251900883050806
RFF,lucene,0.09865470852017937,0.7586206896551724,0.1746031746031746,0.20045150346310614,0.5424646091620505,0.3119304798918962
RFF,lucene,0.06278026905829596,0.8235294117647058,0.11666666666666667,0.17392135424532298,0.5284489580585597,0.2498218832647634
RFF,lucene,0.1031390134529148,0.8214285714285714,0.18326693227091634,0.22403140614610922,0.5466675459421437,0.31957447747646683
RFF,lucene,0.11210762331838565,0.7142857142857143,0.1937984496124031,0.19957975573469308,0.5462498900905653,0.33152591848280627
RFF,lucene,0.1210762331838565,0.75,0.2084942084942085,0.22019778093608874,0.5517145871801635,0.3448762006499283
RFF,lucene,0.09865470852017937,0.6111111111111112,0.16988416988416988,0.15159071920602285,0.5356018640640113,0.3097523850610322
RFF,lucene,0.1031390134529148,0.7666666666666667,0.18181818181818182,0.20763589676031427,0.5447067616284182,0.3189410289300102
RFF,lucene,0.1210762331838565,0.84375,0.21176470588235294,0.25054782199064984,0.5556361558076145,0.3462502148589906
RFF,lucene,0.15246636771300448,0.723404255319149,0.2518518518518519,0.23847824203486395,0.5634880858172866,0.38546072446441776
RFF,lucene,0.13004484304932734,0.6444444444444445,0.21641791044776118,0.18911773977121468,0.5493361470148598,0.3549154897098958
RFF,lucene,0.10762331838565023,0.6857142857142857,0.186046511627907,0.1856736757961446,0.543027345467335,0.3245027444049617
RFF,lucene,0.07623318385650224,0.7391304347826086,0.13821138211382114,0.1701342865943911,0.5322342389870747,0.27447463064909144
RFF,lucene,0.10762331838565023,0.7741935483870968,0.1889763779527559,0.2146563122277404,0.546948914094786,0.3258007605643034
RFF,lucene,0.09417040358744394,0.6176470588235294,0.16342412451361865,0.15024190161748044,0.5343401037545062,0.3029356062519145
RFF,lucene,0.11659192825112108,0.7647058823529411,0.20233463035019456,0.2207369175473314,0.5504528268706586,0.3387669335383054
RFF,lucene,0.11210762331838565,0.7352941176470589,0.19455252918287938,0.2066379143613612,0.5472302822474281,0.3318572788038859
LRT,httpclient,0.6235294117647059,0.48623853211009177,0.5463917525773196,0.21422097866040465,0.6103258569614897,0.610183019934458
LRT,httpclient,0.8235294117647058,0.4666666666666667,0.5957446808510638,0.2558522661454904,0.6239949217096911,0.591232314406079
LRT,httpclient,0.7764705882352941,0.48175182481751827,0.5945945945945946,0.2645175812311243,0.6328396106644096,0.6163246831889128
LRT,httpclient,0.9647058823529412,0.41414141414141414,0.579505300353357,0.19720603593291838,0.5650867541261109,0.39953421886493257
LRT,httpclient,0.9764705882352941,0.43455497382198954,0.6014492753623188,0.2731297869676317,0.5997460854845535,0.4666626362601281
LRT,httpclient,0.6705882352941176,0.6,0.6333333333333333,0.3900111591755355,0.6986034701650443,0.698041513910003
LRT,httpclient,0.8352941176470589,0.5144927536231884,0.6367713004484304,0.35249000988657886,0.6766398645789251,0.6577768119360691
LRT,httpclient,1.0,0.4271356783919598,0.5985915492957747,0.27716955774320007,0.5899280575539568,0.4240944648399854
LRT,httpclient,0.9647058823529412,0.4685714285714286,0.6307692307692309,0.34702811265477385,0.6478205670757512,0.5650267109509282
LRT,httpclient,0.8235294117647058,0.47619047619047616,0.603448275862069,0.2754156050376869,0.6347862886161659,0.6060772769863768
LRT,httpclient,0.8470588235294118,0.5106382978723404,0.6371681415929203,0.3523298734227271,0.6753279729157851,0.6531281543082211
LRT,httpclient,0.7647058823529411,0.48507462686567165,0.593607305936073,0.26556372106644294,0.6341515023275497,0.6205672258188261
LRT,httpclient,0.9647058823529412,0.41624365482233505,0.5815602836879433,0.20473243966946292,0.5686838764282691,0.40812733568444287
